k,seed,construction,method,worst_case,reduced_cost,cost_ratio,cost_diff,regret,lol_reduced,lol_full,relative_wc_weight,percentage,avg_weight_normal,avg_weight_wc,max_weight_normal,max_weight_wc,avg_local_wc_dist,inv_cost_reduced,fixed_inv_cost_reduced,inv_cost_ref,fixed_inv_cost_ref,inv_ccgt,inv_solar,inv_ocgt,inv_wind,inv_wind_offshore,inv_battery,inv_electrolizer,clustering_time
60,1,2,kmeans_conical_bounded_no_wc_2,no_wc,2189.095198741386,4.161308880508651,1663.035907878602,316.1308880508651,241,3,0.0,0.0,17.932442788934903,0.0,60.03353920220705,0.0,0.0,317.6605517490342,64.93406998039043,323.87764369362117,64.70319207412541,0.777282559757511,1.993057025860218,0.0,3.9857886185793343,0.0,1.2030769169079003,1.1144680434352632,2.8147845
60,2,2,kmeans_conical_bounded_no_wc_2,no_wc,1123.190011003541,2.1351015570153886,597.1307201407571,113.51015570153886,53,3,0.0,0.0,17.946111092007257,0.0,57.48800029718376,0.0,0.0,315.77684384319804,64.74240905352652,323.87764369362117,64.70319207412541,0.887895605189662,1.8991658860695824,0.19788763049019614,3.7630274235502945,0.0,1.424441936345728,1.007420195265124,1.3656888
60,3,2,kmeans_conical_bounded_no_wc_2,no_wc,1137.3686985694587,2.1620541986894164,611.3094077066748,116.20541986894162,60,3,0.0,0.0,17.926973021029866,0.0,46.78696082143203,0.0,0.0,312.05111732965094,63.13071230114784,323.87764369362117,64.70319207412541,0.902479119154608,2.1245968194870413,0.0,3.502163084848852,0.0,1.4861282181350333,1.0305787658691803,3.0136682
70,1,2,kmeans_conical_bounded_no_wc_2,no_wc,648.4501174947058,1.2326559548662093,122.39082663192187,23.26559548662092,17,3,0.0,0.0,15.36589396806504,0.0,59.5126652624715,0.0,0.0,336.15984005278386,65.28394526343091,323.87764369362117,64.70319207412541,0.8815139151190341,1.8795723917177827,0.8142491468202677,3.6912712319332184,0.20213849624334632,1.2666666666666666,1.0083025142272393,1.3126503
70,2,2,kmeans_conical_bounded_no_wc_2,no_wc,832.422816370109,1.5823745171477948,306.3635255073251,58.237451714779475,32,3,0.0,0.0,15.36404637216349,0.0,44.25529335933139,0.0,0.0,318.03803843369303,64.52265673487703,323.87764369362117,64.70319207412541,0.8966520092054205,1.9786788601265182,0.51407097979765,3.657994621331263,0.0,1.4172342968464062,1.006089426442497,2.9117712
70,3,2,kmeans_conical_bounded_no_wc_2,no_wc,1743.6970401527665,3.314639757227648,1217.6377492899826,231.4639757227648,169,3,0.0,0.0,15.360973383264822,0.0,43.66200690742325,0.0,0.0,314.04614118354283,64.37278036342796,323.87764369362117,64.70319207412541,0.8061297058145811,1.9359553660597637,0.0,3.8758282059810822,0.0,1.4458718297255213,1.1117385379140863,1.5530913
80,1,2,kmeans_conical_bounded_no_wc_2,no_wc,640.3456271557733,1.2172499151294327,114.2863362929894,21.72499151294328,17,3,0.0,0.0,13.436052706209162,0.0,62.03414665792306,0.0,0.0,335.79949244092575,65.15975514661177,323.87764369362117,64.70319207412541,0.8726836741646355,1.8826045336183155,0.8954915549542667,3.687603134446082,0.19791169257079574,1.2666666666666666,1.0089661373716532,3.0831345
80,2,2,kmeans_conical_bounded_no_wc_2,no_wc,1748.177397578213,3.323156586990503,1222.1181067154291,232.3156586990503,136,3,0.0,0.0,13.439612945592831,0.0,40.18218945151148,0.0,0.0,311.5789038825636,63.7965118300782,323.87764369362117,64.70319207412541,0.8285659182047213,1.9391837773065002,0.0,3.7852100215787305,0.0,1.3782336093150933,1.0661236730298334,3.2115213
80,3,2,kmeans_conical_bounded_no_wc_2,no_wc,1236.8274719464089,2.3511180078540237,710.768181083625,135.11180078540238,64,3,0.0,0.0,13.439391215260425,0.0,46.539834943595324,0.0,0.0,307.0509185891313,61.95906850894252,323.87764369362117,64.70319207412541,0.9045764125891476,2.1156278789768876,0.0,3.392967680465782,0.0,1.3233785605171478,1.0244628287565687,1.3749722
100,1,2,kmeans_conical_bounded_no_wc_2,no_wc,631.7135666942986,1.2008410034128136,105.65427583151472,20.08410034128137,19,3,0.0,0.0,10.740332854118554,0.0,48.00277623702271,0.0,0.0,336.3185876344419,68.35984686101973,323.87764369362117,64.70319207412541,0.8758147355248934,1.95327953864164,0.9449469458269455,4.0588078685248306,0.0,1.2731959896477874,1.0085381662047128,3.3642328
100,2,2,kmeans_conical_bounded_no_wc_2,no_wc,1285.7849044158115,2.4441824842728472,759.7256135530276,144.41824842728474,76,3,0.0,0.0,10.735045819941183,0.0,38.93607732986953,0.0,0.0,312.9657092221181,64.32392407845327,323.87764369362117,64.70319207412541,0.8768902523518303,1.8990025849324934,0.0,3.7567859809247808,0.0,1.4705570615693242,1.0342259043002082,3.3980169
100,3,2,kmeans_conical_bounded_no_wc_2,no_wc,1318.4406981385862,2.5062587450479707,792.3814072758023,150.62587450479708,89,3,0.0,0.0,10.74147995194803,0.0,31.594064607759435,0.0,0.0,306.67868208898665,62.316709008216314,323.87764369362117,64.70319207412541,0.8766288469556364,2.012175827724687,0.0,3.5145067315818426,0.0,1.3690950679812564,1.0499549414306664,1.8162399
150,1,2,kmeans_conical_bounded_no_wc_2,no_wc,551.1884528271767,1.0477686876762098,25.12916196439278,4.776868767620989,17,3,0.0,0.0,7.154237491335684,0.0,32.977285744458065,0.0,0.0,327.7558169629006,66.05918130045141,323.87764369362117,64.70319207412541,0.9005066794771784,2.010776979758448,0.960036603620501,3.749385286158301,0.0,1.2814723316095922,1.0145877052002483,3.4963961
150,2,2,kmeans_conical_bounded_no_wc_2,no_wc,719.2026315836089,1.3671512775756756,193.143340720825,36.71512775756755,30,3,0.0,0.0,7.159696386759418,0.0,28.464353912047486,0.0,0.0,321.8374802577905,65.91207327964696,323.87764369362117,64.70319207412541,0.9076594814553105,1.8398422350751678,0.5093968499659484,3.8519136878386497,0.0,0.9982632499792145,1.0109819319959912,5.4731422
150,3,2,kmeans_conical_bounded_no_wc_2,no_wc,888.205359679919,1.6884130270243558,362.1460688171351,68.84130270243558,56,3,0.0,0.0,7.160022806358191,0.0,29.011344489201377,0.0,0.0,311.2105850077188,63.81315297872401,323.87764369362117,64.70319207412541,0.905510942861872,1.8789615624124059,0.1286341164416882,3.6400627566978874,0.0,1.448275394278884,1.0326521893765148,5.1746417
200,1,2,kmeans_conical_bounded_no_wc_2,no_wc,580.6343059351279,1.1037430875573668,54.57501507234406,10.374308755736676,15,3,0.0,0.0,5.360096655166876,0.0,30.241253296138172,0.0,0.0,323.4429224863088,65.22013971102835,323.87764369362117,64.70319207412541,0.9358405669289112,2.0223110517618834,0.7717164305769576,3.6107360609582018,0.0,1.2806655882716567,1.010234341426555,5.7816683
200,2,2,kmeans_conical_bounded_no_wc_2,no_wc,621.9688203915479,1.1823169577928447,95.90952952876398,18.231695779284472,19,3,0.0,0.0,5.365760969906318,0.0,25.457266581372263,0.0,0.0,329.3957035031434,66.96900784442452,323.87764369362117,64.70319207412541,0.8960991185829532,1.912723646638286,0.8829885857737555,3.8982026672873276,0.0,1.2573997991403245,1.0085719563523832,4.2323317
200,3,2,kmeans_conical_bounded_no_wc_2,no_wc,627.8338595954339,1.193465965719816,101.77456873264998,19.346596571981586,19,3,0.0,0.0,5.371436242812681,0.0,24.5234798188373,0.0,0.0,332.6713659996913,67.71687387219698,323.87764369362117,64.70319207412541,0.9116800313018799,1.9624463104192922,0.7276519424533923,3.943330289465731,0.0,1.2568345461500465,1.0081245175492612,4.1355962
250,1,2,kmeans_conical_bounded_no_wc_2,no_wc,549.1951114181545,1.0439794923447239,23.13582055537063,4.397949234472379,14,3,0.0,0.0,4.292334691185925,0.0,18.724508878066235,0.0,0.0,318.04254186272675,63.93478015620615,323.87764369362117,64.70319207412541,0.949117216767072,2.018080129526121,0.8197013565452971,3.438115062562806,0.0,1.44289043346205,1.0115410738574029,4.0136078
250,2,2,kmeans_conical_bounded_no_wc_2,no_wc,627.1133482033713,1.1920963265848794,101.0540573405874,19.20963265848794,21,3,0.0,0.0,4.2947905909151,0.0,19.594161453087786,0.0,0.0,328.3668272286096,67.14636056997556,323.87764369362117,64.70319207412541,0.9088860731230756,1.8714380832868338,0.676719408220655,3.9318985828484623,0.0,1.2029387969022427,1.0110208078390215,4.2576038
250,3,2,kmeans_conical_bounded_no_wc_2,no_wc,739.5738583721753,1.4058754806120972,213.51456750939144,40.58754806120972,36,3,0.0,0.0,4.295342359863051,0.0,20.73821772744512,0.0,0.0,314.6143551066425,62.577930233250626,323.87764369362117,64.70319207412541,0.9425335343917081,2.00111020227744,0.16563167397604964,3.3793351295843506,0.07973997551809127,1.1471562003807196,1.0177035263152954,3.5003494
300,1,2,kmeans_conical_bounded_no_wc_2,no_wc,528.7947706775208,1.005199945827875,2.735479814736891,0.5199945827875146,11,3,0.0,0.0,3.5798347581582926,0.0,18.692156172143736,0.0,0.0,317.235863885864,63.81575730051565,323.87764369362117,64.70319207412541,0.9593584365391402,1.978031581858476,0.8993779660754955,3.4085641262415534,0.0,1.4676469144921829,1.011303723041877,3.7127433
300,2,2,kmeans_conical_bounded_no_wc_2,no_wc,618.567756455322,1.1758517855293764,92.50846559253807,17.585178552937634,21,3,0.0,0.0,3.581281238440637,0.0,20.535078463771917,0.0,0.0,327.49176946114716,66.91692962582762,323.87764369362117,64.70319207412541,0.9144250082146854,1.882251395301963,0.6557278920431807,3.8956696775827844,0.0,1.2025140909718945,1.011606443742777,11.885878
300,3,2,kmeans_conical_bounded_no_wc_2,no_wc,614.6486322888061,1.1684018188914178,88.5893414260222,16.84018188914178,19,3,0.0,0.0,3.582204409789712,0.0,18.608692299332724,0.0,0.0,330.25370010235974,64.03009465113017,323.87764369362117,64.70319207412541,0.9211607670053532,1.8361508732439957,0.5296569662592735,3.5221316727470957,0.2241946789607478,1.2485174086150674,1.0129367013646258,3.8911117
350,1,2,kmeans_conical_bounded_no_wc_2,no_wc,534.2932717310865,1.0156521917040913,8.233980868302638,1.5652191704091336,12,3,0.0,0.0,3.0718922863653533,0.0,20.650150673773396,0.0,0.0,317.0905001355839,63.645790889385324,323.87764369362117,64.70319207412541,0.9602302873943673,2.025764578824218,0.8151004493654251,3.3918199056299017,0.0,1.3094457562931765,1.011924182158483,9.2757802
350,2,2,kmeans_conical_bounded_no_wc_2,no_wc,589.7623507670123,1.1210948290633738,63.70305990422844,12.109482906337378,16,3,0.0,0.0,3.0716963199776255,0.0,16.553664166488616,0.0,0.0,326.3588725082767,64.81527060771415,323.87764369362117,64.70319207412541,0.9385209701193173,1.990442846956974,0.6249221470894091,3.5603192431600528,0.08090533026473117,1.2546787377643502,1.0108522028467584,5.7948195
350,3,2,kmeans_conical_bounded_no_wc_2,no_wc,566.8968262550665,1.0776291496065118,40.837535392282575,7.762914960651184,16,3,0.0,0.0,3.073082269753793,0.0,17.65750053117484,0.0,0.0,326.6427766784021,65.20362022197196,323.87764369362117,64.70319207412541,0.9360072649016445,1.8950996863716572,0.6005763538673125,3.6358202318600354,0.08823790576679204,1.293794294719951,1.0138295381788252,8.044925
4,1,2,kmedoids_dirac_global_wc_2,global_wc,838.2009795566672,1.5933583801589044,312.14168869388334,59.33583801589043,33,3,0.0,0.0,364.6666666666667,1.0,611.0,1.0,0.0,280.67350573700173,48.432940765218454,323.87764369362117,64.70319207412541,1.0786791942608545,3.629326472996841,0.4724436235080664,1.0963018202416195,0.0,0.823329830849018,1.0066306443223991,0.4752444
4,2,2,kmedoids_dirac_global_wc_2,global_wc,583.456118914001,1.109107146377134,57.396828051217085,10.910714637713403,9,3,0.0,0.0,364.6666666666667,1.0,507.0,1.0,0.0,314.78618871298175,56.392500945049086,323.87764369362117,64.70319207412541,0.8151593301457788,3.1032418948711853,2.4522634763195503,2.3877886703263624,0.0,1.0526315789473684,1.0067613541313996,1.5322007
4,3,2,kmedoids_dirac_global_wc_2,global_wc,535.225620964646,1.017424518986878,9.166330101862172,1.7424518986878035,4,3,0.0,0.0,364.6666666666667,1.0,411.0,1.0,0.0,362.50272749413847,69.88533721730907,323.87764369362117,64.70319207412541,0.6790565026608714,2.2660584884023955,3.500244826836311,4.238353199589757,0.0,0.7203206724136376,1.0083335357600405,2.6992206
6,1,2,kmedoids_dirac_global_wc_2,global_wc,531.7377683079934,1.0107943677525328,5.6784774452095235,1.0794367752532832,7,3,0.0,0.0,218.8,1.0,447.0,1.0,0.0,341.20719054539774,63.766786460466996,323.87764369362117,64.70319207412541,0.8051116058106796,2.8136651423740693,2.490167154765487,3.2723637811514936,0.0,0.8421052631578947,1.007883857959523,0.4220772
6,2,2,kmedoids_dirac_global_wc_2,global_wc,588.6634462044009,1.1190058923566213,62.604155341617,11.900589235662132,12,3,0.0,0.0,218.8,1.0,363.0,1.0,0.0,313.9573446325713,56.484339819599974,323.87764369362117,64.70319207412541,0.9812680244224314,3.3483975335361813,1.2677771829367996,2.1307787384555974,0.0,0.7017543859649122,1.0080338707430476,0.9096426
6,3,2,kmedoids_dirac_global_wc_2,global_wc,560.6296545252466,1.065715717340082,34.57036366246268,6.5715717340082,8,3,0.0,0.0,218.8,1.0,323.0,1.0,0.0,324.7904577911082,59.4661254938309,323.87764369362117,64.70319207412541,0.9243297741644191,3.100173858916178,1.778310792700232,2.584791563903147,0.0,0.6298110477915254,1.0063644651715535,1.1043298
8,1,2,kmedoids_dirac_global_wc_2,global_wc,531.5381460944867,1.010414900614562,5.478855231702823,1.0414900614561935,7,3,0.0,0.0,156.28571428571428,1.0,280.0,1.0,0.0,341.01568478737346,63.82679146714046,323.87764369362117,64.70319207412541,0.8044502974070485,2.7879293037020227,2.4942544793979318,3.288349680281169,0.0,0.8421052631578947,1.0087077457985567,0.5576602
8,2,2,kmedoids_dirac_global_wc_2,global_wc,683.1844192521278,1.2986833064608454,157.1251283893439,29.86833064608454,21,3,0.0,0.0,156.28571428571428,1.0,245.0,1.0,0.0,290.6347384941122,50.91778059740192,323.87764369362117,64.70319207412541,1.0911070685066744,3.566265832472253,0.5332593087964674,1.3506694811500402,0.0,0.6343746001876975,1.0098622597951699,0.7970349
8,3,2,kmedoids_dirac_global_wc_2,global_wc,555.0277318580887,1.0550668745870717,28.96844099530483,5.5066874587071775,8,3,0.0,0.0,156.28571428571428,1.0,223.0,1.0,0.0,314.9978316531472,58.406567522776136,323.87764369362117,64.70319207412541,0.9670397741804332,2.9545412633115746,1.2960533645505232,2.490250845398723,0.0,0.748087132627217,1.0089430863813749,0.4761029
10,1,2,kmedoids_dirac_global_wc_2,global_wc,531.2789844348516,1.0099222533709213,5.21969357206774,0.9922253370921328,7,3,0.0,0.0,121.55555555555556,1.0,269.0,1.0,0.0,334.0249914968033,62.44938086125837,323.87764369362117,64.70319207412541,0.8314599736919889,2.7457469955894953,2.3895267142281296,3.1287149895073436,0.0,0.7017543859649122,1.0083269715008865,0.4918993
10,2,2,kmedoids_dirac_global_wc_2,global_wc,646.3347023221643,1.2286347062935017,120.2754114593804,22.863470629350175,18,3,0.0,0.0,121.55555555555556,1.0,223.0,1.0,0.0,299.4331042241148,53.10385043604696,323.87764369362117,64.70319207412541,1.043725731964174,3.469228481054869,0.8035741601117214,1.6695193022700558,0.0,0.7017543859649122,1.008722048778588,1.6291283
10,3,2,kmedoids_dirac_global_wc_2,global_wc,537.4196998095108,1.021595301411928,11.36040894672692,2.1595301411928003,8,3,0.0,0.0,121.55555555555556,1.0,312.0,1.0,0.0,327.43399824777754,61.257359916101926,323.87764369362117,64.70319207412541,0.8633331543922553,2.7581843135673396,2.068378096978058,2.970169001205358,0.0,0.7854670679387051,1.0082544350299296,0.7044449
12,1,2,kmedoids_dirac_global_wc_2,global_wc,596.7359663913136,1.1343511591870445,70.6766755285297,13.435115918704465,12,3,0.0,0.0,99.45454545454545,1.0,214.0,1.0,0.0,300.63907305341024,54.65161626321101,323.87764369362117,64.70319207412541,1.0312762768714574,3.1248929593279846,0.9678042526983949,1.9610587182922257,0.0,0.632117495072502,1.007773110687902,0.8015876
12,2,2,kmedoids_dirac_global_wc_2,global_wc,546.5470950193661,1.0389458080342624,20.48780415658223,3.8945808034262472,10,3,0.0,0.0,99.45454545454545,1.0,217.0,1.0,0.0,316.30676344306505,57.29131235352557,323.87764369362117,64.70319207412541,0.9624915024330857,3.249589643476383,1.4073180577173572,2.269595080265146,0.0,0.7017543859649122,1.0111942237899054,0.6910279
12,3,2,kmedoids_dirac_global_wc_2,global_wc,571.6363756526283,1.0866386842348017,45.577084789844434,8.66386842348017,9,3,0.0,0.0,99.45454545454545,1.0,224.0,1.0,0.0,306.42304983722,56.20325882754861,323.87764369362117,64.70319207412541,0.9907903974229713,2.9950078597468752,1.2735168923481706,2.212603077290868,0.0,0.6311873311298141,1.0076933845958995,0.6960385
14,1,2,kmedoids_dirac_global_wc_2,global_wc,698.7822774634457,1.3283336870970965,172.72298660066178,32.83336870970965,20,3,0.0,0.0,84.15384615384616,1.0,197.0,1.0,0.0,266.1041708420318,45.462754582023166,323.87764369362117,64.70319207412541,1.11310034921684,3.4375565013815104,0.7500066236513592,0.7562285152394174,0.0,0.8634620707825813,1.0074896329814305,0.3683453
14,2,2,kmedoids_dirac_global_wc_2,global_wc,603.850967381808,1.1478762524875075,77.79167651902412,14.787625248750741,15,3,0.0,0.0,84.15384615384616,1.0,155.0,1.0,0.0,297.3317190685141,53.0887187632559,323.87764369362117,64.70319207412541,1.0348806900839098,3.309541382501735,0.9557374367076554,1.728972930706289,0.0,0.6329757048613525,1.0105474265971943,0.4994159
14,3,2,kmedoids_dirac_global_wc_2,global_wc,557.8608613008909,1.0604524451720063,31.801570438106978,6.045244517200634,8,3,0.0,0.0,84.15384615384616,1.0,127.0,1.0,0.0,308.88668169245955,57.18625940638206,323.87764369362117,64.70319207412541,0.9716087145024208,2.8618280308075787,1.4146539088365322,2.383069966266137,0.0,0.6305569764910609,1.007803033068781,0.6013531
16,1,2,kmedoids_dirac_global_wc_2,global_wc,557.6706353117529,1.060090839565106,31.61134444896902,6.009083956510608,11,3,0.0,0.0,72.93333333333334,1.0,169.0,1.0,0.0,301.31460956182485,55.17915321164669,323.87764369362117,64.70319207412541,0.9759647559689913,2.9163985368181002,1.4026741164233518,2.1508960714460468,0.0,0.6293842841665828,1.009735554595529,0.9026665
16,2,2,kmedoids_dirac_global_wc_2,global_wc,605.0820976067217,1.1502165404480043,79.02280674393785,15.021654044800433,13,3,0.0,0.0,72.93333333333334,1.0,155.0,1.0,0.0,299.2686804888054,53.59156087865963,323.87764369362117,64.70319207412541,1.030356647954606,3.2901367449013876,0.9873003704919425,1.7930466020992015,0.0,0.6327387724211158,1.0093448823398612,0.5169263
16,3,2,kmedoids_dirac_global_wc_2,global_wc,559.9703428781648,1.064462414416755,33.91105201538096,6.446241441675486,8,3,0.0,0.0,72.93333333333334,1.0,152.0,1.0,0.0,308.84436600560605,56.836484067104166,323.87764369362117,64.70319207412541,0.9556442501921486,2.933986398028414,1.4563242155234957,2.3446776308751125,0.0,0.7017543859649122,1.008890003455373,0.9726298
18,1,2,kmedoids_dirac_global_wc_2,global_wc,683.9100066028614,1.300062594619683,157.85071574007748,30.00625946196831,20,3,0.0,0.0,64.3529411764706,1.0,130.0,1.0,0.0,276.41840411690515,48.38138590838908,323.87764369362117,64.70319207412541,1.096806767378063,3.338198249187645,0.6588389246284887,1.1490530047301915,0.0,0.6015037593984963,1.0094365353192007,0.6088359
18,2,2,kmedoids_dirac_global_wc_2,global_wc,545.8491501923213,1.0376190662787845,19.78985932953742,3.7619066278784468,8,3,0.0,0.0,64.3529411764706,1.0,155.0,1.0,0.0,315.24672900792973,58.1520540257285,323.87764369362117,64.70319207412541,1.0066752754178776,3.0636750913539528,1.135034922854576,2.3704265689161486,0.0,0.6306037294072258,1.0092597132740484,2.5693113
18,3,2,kmedoids_dirac_global_wc_2,global_wc,552.2196886448759,1.0497289910785277,26.16039778209199,4.97289910785277,12,3,0.0,0.0,64.3529411764706,1.0,135.0,1.0,0.0,299.47610221852995,54.769514775909805,323.87764369362117,64.70319207412541,0.9723647891407811,2.9333358470378745,1.3403929382175794,2.112698741757774,0.0,0.7017543859649122,1.0121149782653676,0.6866484
20,1,2,kmedoids_dirac_global_wc_2,global_wc,656.3291781236259,1.247633469313293,130.26988726084198,24.763346931329323,21,3,0.0,0.0,57.578947368421055,1.0,128.0,1.0,0.0,272.33953092790273,47.19709263236693,323.87764369362117,64.70319207412541,1.116475284095152,3.374401365835843,0.7030747015181813,0.9697759542800604,0.0,0.6015037593984963,1.010143921910528,0.5927523
20,2,2,kmedoids_dirac_global_wc_2,global_wc,532.7250381795365,1.0126710951265971,6.665747316752572,1.2671095126597147,8,3,0.0,0.0,57.578947368421055,1.0,163.0,1.0,0.0,327.48753849972644,60.46209822577013,323.87764369362117,64.70319207412541,0.918126144044449,3.004852279736951,1.8175949476424702,2.727970887774629,0.0,0.6292815974594498,1.0087603887059076,0.449928
20,3,2,kmedoids_dirac_global_wc_2,global_wc,580.8202084976344,1.1040964746483952,54.76091763485056,10.409647464839523,12,3,0.0,0.0,57.578947368421055,1.0,131.0,1.0,0.0,301.8500500968308,55.00313840787872,323.87764369362117,64.70319207412541,0.97548012487443,3.0281249096278398,1.2814549612285941,2.102135218697941,0.0,0.7296162630403313,1.0096316187354974,2.1462823
30,1,2,kmedoids_dirac_global_wc_2,global_wc,537.4952850071303,1.0217389833103991,11.43599414434641,2.1738983310399034,8,3,0.0,0.0,37.724137931034484,1.0,90.0,1.0,0.0,287.17864623452465,50.735134085532536,323.87764369362117,64.70319207412541,1.0848666735868089,3.3012931990309977,0.9430778910651031,1.386158960182643,0.0,0.7017543859649122,1.0141205089381988,0.7118782
30,2,2,kmedoids_dirac_global_wc_2,global_wc,534.3609274393991,1.0157808002269095,8.301636576615238,1.5780800226909437,11,3,0.0,0.0,37.724137931034484,1.0,133.0,1.0,0.0,299.6014598211751,54.745410272442,323.87764369362117,64.70319207412541,1.0305802968490618,3.015700679940889,1.0619056942330003,2.000744575736293,0.0,0.6015037593984962,1.0124836056970052,0.8155227
30,3,2,kmedoids_dirac_global_wc_2,global_wc,556.4956347465935,1.057857249957303,30.436343883809627,5.785724995730296,11,3,0.0,0.0,37.724137931034484,1.0,97.0,1.0,0.0,296.9422793652776,54.49570144830207,323.87764369362117,64.70319207412541,1.0189283551673924,2.911412801979502,1.1270305714259738,2.0286871237772783,0.0,0.6100910237748278,1.0101338786457108,0.6297073
40,1,2,kmedoids_dirac_global_wc_2,global_wc,531.9424604288639,1.0111834724113153,5.883169566080028,1.1183472411315287,4,3,0.0,0.0,28.05128205128205,1.0,95.0,1.0,0.0,308.51506415730773,56.87033813554984,323.87764369362117,64.70319207412541,1.0129857632416206,2.88994528598572,1.4731220680415325,2.2505015266371395,0.0,0.6015037593984963,1.010977446964648,2.073776
40,2,2,kmedoids_dirac_global_wc_2,global_wc,554.3109679392475,1.053704359122958,28.25167707646358,5.370435912295803,8,3,0.0,0.0,28.05128205128205,1.0,79.0,1.0,0.0,310.58057566377624,57.81876523400941,323.87764369362117,64.70319207412541,0.971878621166829,2.839659179537397,1.3187764534739763,2.461757299279358,0.0,0.7006923601757177,1.0085405982007327,0.7001083
40,3,2,kmedoids_dirac_global_wc_2,global_wc,551.3938070810722,1.0481590510011476,25.334516218288286,4.8159051001147475,10,3,0.0,0.0,28.05128205128205,1.0,80.0,1.0,0.0,302.2685187222118,55.13076328742555,323.87764369362117,64.70319207412541,1.00279541263596,3.011901824417679,1.2781301257714528,2.0733903775974767,0.0,0.6015037593984962,1.0098394273359892,1.3176606
50,1,2,kmedoids_dirac_global_wc_2,global_wc,532.0537102703289,1.011394950173228,5.994419407545024,1.1394950173227898,4,3,0.0,0.0,22.3265306122449,1.0,74.0,1.0,0.0,306.6306183926088,56.57194994800342,323.87764369362117,64.70319207412541,1.0324988580190761,2.8990642373971305,1.3199208836388148,2.194734654528377,0.0,0.6015037593984963,1.0118801146314014,0.9170314
50,2,2,kmedoids_dirac_global_wc_2,global_wc,551.1783101959305,1.0477494072805924,25.11901933314664,4.774940728059231,8,3,0.0,0.0,22.3265306122449,1.0,69.0,1.0,0.0,303.85960276467756,56.30729745231443,323.87764369362117,64.70319207412541,1.0341161149397822,2.893819494208249,1.0366913386164704,2.2003759129529556,0.0,0.6015037593984963,1.0084007126283538,0.6611263
50,3,2,kmedoids_dirac_global_wc_2,global_wc,533.4217021254424,1.0139954020212882,7.362411262658497,1.3995402021288303,6,3,0.0,0.0,22.3265306122449,1.0,82.0,1.0,0.0,298.2562516923035,54.120567751094214,323.87764369362117,64.70319207412541,1.0282580658118845,2.9969275779298936,1.3685169634593304,1.9129833760516668,0.0,0.6015037593984963,1.0102652810077246,2.6530077
60,1,2,kmedoids_dirac_global_wc_2,global_wc,531.9494865231794,1.0111968284995692,5.890195660395534,1.119682849956911,4,3,0.0,0.0,18.54237288135593,1.0,72.0,1.0,0.0,307.528890298974,56.81053464373248,323.87764369362117,64.70319207412541,1.0319459658894528,2.8920836978570756,1.3228994531015037,2.222479433978695,0.0,0.6015037593984963,1.0113505524350082,0.7258303
60,2,2,kmedoids_dirac_global_wc_2,global_wc,562.3692842648179,1.069022625458211,36.309993402034024,6.902262545821102,8,3,0.0,0.0,18.54237288135593,1.0,69.0,1.0,0.0,304.50096737495267,55.98204048682724,323.87764369362117,64.70319207412541,1.0243111696238079,2.9869882337927773,1.0999013065002012,2.1466135551676695,0.0,0.6015037593984963,1.0079477446266463,3.0433609
60,3,2,kmedoids_dirac_global_wc_2,global_wc,533.9819244962146,1.0150603435221852,7.922633633430678,1.506034352218522,6,3,0.0,0.0,18.54237288135593,1.0,66.0,1.0,0.0,293.53725429736886,53.23369997806572,323.87764369362117,64.70319207412541,1.0613033431386454,3.017225080805222,1.1111806666961288,1.7780415044103246,0.0,0.6015037593984963,1.0100756639464858,0.6995978
70,1,2,kmedoids_dirac_global_wc_2,global_wc,532.3632273493988,1.0119833193636327,6.30393648661493,1.1983319363632787,4,3,0.0,0.0,15.855072463768115,1.0,63.0,1.0,0.0,306.8390363894625,56.331047103983586,323.87764369362117,64.70319207412541,1.0221116427144235,2.9439328132964606,1.4009798313166657,2.1661267485628337,0.0,0.6015037593984963,1.0105839854188465,2.3144089
70,2,2,kmedoids_dirac_global_wc_2,global_wc,564.6921766779371,1.0734382729973115,38.63288581515326,7.343827299731158,11,3,0.0,0.0,15.855072463768115,1.0,41.0,1.0,0.0,296.6040992696196,54.98961589402283,323.87764369362117,64.70319207412541,1.0560225333878162,2.864238985034348,0.8230888490013839,2.0560712294622387,0.0,0.6117263493538151,1.009001162691724,0.8700632
70,3,2,kmedoids_dirac_global_wc_2,global_wc,533.450936921694,1.014050975217617,7.391646058910169,1.4050975217617037,6,3,0.0,0.0,15.855072463768115,1.0,64.0,1.0,0.0,295.99387488946104,53.93801960060453,323.87764369362117,64.70319207412541,1.0592349924268958,2.9848841393653585,1.1232262964293118,1.864492381836697,0.0,0.6015037593984963,1.00914721430314,2.0852102
80,1,2,kmedoids_dirac_global_wc_2,global_wc,532.263813194194,1.01179434037033,6.2045223314100895,1.1794340370329974,4,3,0.0,0.0,13.848101265822784,1.0,62.0,1.0,0.0,304.1536848963781,55.8850259737733,323.87764369362117,64.70319207412541,1.0244500217071795,2.9043719762946933,1.387601042575235,2.131556179505882,0.0,0.6015037593984963,1.0105210206949256,0.8636653
80,2,2,kmedoids_dirac_global_wc_2,global_wc,531.374263847931,1.0101033725237134,5.314972985147165,1.010337252371332,2,3,0.0,0.0,13.848101265822784,1.0,38.0,1.0,0.0,311.7733957150891,58.219906559186484,323.87764369362117,64.70319207412541,1.0296088138138486,2.765466329037081,1.4475972685043188,2.39544838407999,0.0,0.7017543859649122,1.0116163037868227,2.1894447
