k,method,construction,worst_case,percentage,regret,regret_std,cost_ratio,cost_ratio_std,cost_diff,cost_diff_std,lol_reduced,lol_reduced_std,relative_wc_weight,relative_wc_weight_std,avg_weight_normal,avg_weight_normal_std,avg_weight_wc,avg_weight_wc_std,max_weight_normal,max_weight_normal_std,max_weight_wc,max_weight_wc_std,avg_local_wc_dist,avg_local_wc_dist_std,inv_cost_reduced,inv_cost_reduced_std,fixed_inv_cost_reduced,fixed_inv_cost_reduced_std,inv_cost_ref,fixed_inv_cost_ref,inv_ccgt,inv_solar,inv_ocgt,inv_wind,inv_wind_offshore,inv_battery,inv_electrolizer
80,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,1.565306241733014,0.07035731443796849,1.01565306241733,0.0007035731443796785,8.256162700680724,0.37109762913850275,1.0,0.0,0.0,0.0,4.615632911392406,6.280369834735101e-16,0.365,0.0,16.539,1.070445234470216,0.365,0.0,0.0,0.0,328.36577609809655,1.9459454258440236,62.03039072614487,0.6658449675356847,324.26144987757283,64.67856102926612,1.0000727551525659,2.619869321414248,2.0734828730124,2.810105343209939,0.0,0.9390457116315408,1.0052660609080892
80,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,5.641500603787912,0.05709853668734847,1.056415006037879,0.0005709853668734412,29.755932493627636,0.3011645876653575,0.0,0.0,0.0,0.0,4.574050632911393,6.280369834735101e-16,3.65,0.0,16.389999999999997,1.0608015837092248,3.65,0.0,0.0,0.0,332.44259743448856,3.753295853896991,60.27975714151041,1.1098997232716596,324.26144987757283,64.67856102926612,1.0572280538816357,2.7462501323313853,3.7348740733341788,2.274554714319671,0.0,0.9228738554470096,1.0101080096536228
80,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,8.245225965467213,0.11102507950688356,1.082452259654672,0.0011102507950688685,43.489206942283204,0.5855985850091538,0.0,0.0,0.0,0.0,4.389240506329114,0.0,18.25,0.0,15.727777777777774,1.017940913660367,18.25,0.0,0.0,0.0,297.08370364308814,7.718655417247692,51.42717015649464,1.9887583059762919,324.26144987757283,64.67856102926612,1.3753682233693514,3.25693215733916,2.1615702099034766,0.7284686264515235,0.0,0.5428571428571429,1.0889960051238685
80,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.883392273679592,0.02196733972978725,1.0988339227367958,0.00021967339729785895,52.129667965680675,0.11586610087841683,0.0,0.0,0.0,0.0,3.6962025316455698,3.1401849173675503e-16,73.0,0.0,13.244444444444445,0.8572134009771516,73.0,0.0,0.0,0.0,267.1402703034803,0.7468169918339838,47.10870114481227,0.0724363738176618,324.26144987757283,64.67856102926612,1.6330007263275605,3.0495045944301613,0.5808164534225096,0.0,0.0,0.6379384857952811,1.1545417478145954
100,kmedoids_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,0.8933344332633305,1.257662781676969,1.0089333443326332,0.012576627816769728,4.711866745625912,6.633506128883634,11.0,6.082762530298219,0.0,0.0,3.6865000000000006,4.440892098500626e-16,0.036500000000000005,0.0,15.1096,0.9621542236045109,0.036500000000000005,0.0,0.0,0.0,334.6680749497054,1.3126232599898788,65.82443678630477,1.015152534018364,324.26144987757283,64.67856102926612,0.964551265754377,2.2158949808784913,1.2228098971682544,3.494990555424428,0.031787324229028364,1.0197028484037227,1.0081043310775197
100,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,1.4403504857660783,0.041286582724399265,1.014403504857661,0.00041286582724402756,7.5970871638021436,0.21776489177629813,1.0,0.0,0.0,0.0,3.6831818181818186,3.1401849173675503e-16,0.365,0.0,15.096000000000004,0.9612881982007254,0.365,0.0,0.0,0.0,328.92763520012335,1.4474246991061066,62.638801499891166,0.4961050235450241,324.26144987757283,64.67856102926612,0.997815868689302,2.5181498946739826,2.0401685442925555,2.9184498295921766,0.0,0.9152743026840108,1.0054206598288185
100,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,5.5601949545719345,0.01690821101325911,1.0556019495457194,0.00016908211013263663,29.32708818794826,0.08918187213535578,0.0,0.0,0.0,0.0,3.6500000000000004,3.1401849173675503e-16,3.65,0.0,14.96,0.9526279441628818,3.65,0.0,0.0,0.0,337.0759728485843,2.6565274840830266,61.90902220218853,0.7818394245355766,324.26144987757283,64.67856102926612,1.0487700233093207,2.6091667737324555,3.778415641217224,2.501960432519852,0.0,0.9209359299309977,1.0104178999515083
100,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,8.036697609428904,0.09338636534177924,1.080366976094289,0.0009338636534177614,42.38933013271291,0.49256369503345043,0.0,0.0,0.0,0.0,3.5025252525252526,0.0,18.25,0.0,14.355555555555554,0.9141379262169078,18.25,0.0,0.0,0.0,308.95548094488896,7.0537075565868435,54.86957046946017,1.8382274947562154,324.26144987757283,64.67856102926612,1.3666907175674423,3.0838328022659423,2.2883727687084785,1.1584379728903251,0.0,0.5426205479311654,1.030698374187242
100,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.931746201955189,0.00022173830420790732,1.0993174620195518,2.217383042075382e-6,52.38470936807001,0.0011695523008289509,0.0,0.0,0.0,0.0,2.9494949494949494,0.0,73.0,0.0,12.088888888888889,0.7698003589195004,73.0,0.0,0.0,0.0,265.5578538532795,0.006694330544980489,46.9553001273658,0.0005169633043367126,324.26144987757283,64.67856102926612,1.634677703091288,2.998674190074663,0.5883015459531871,0.0,0.0,0.6444034303310286,1.1454226967092958
150,kmedoids_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,0.18162328636087688,0.15984235743278824,1.0018162328636089,0.001598423574327904,0.9579667942597325,0.8430839117873741,7.666666666666667,3.214550253664318,0.0,0.0,2.449419463087249,0.0,0.036500000000000005,0.0,9.5546,0.693819277622063,0.036500000000000005,0.0,0.0,0.0,333.3275668998544,2.7341528561010398,66.07717098352195,0.5229174338465964,324.26144987757283,64.67856102926612,0.9861933917946066,2.2018306761516073,1.2034944369798843,3.4927906835437326,0.0039656532932389145,1.0641919235334865,1.0079802797827322
150,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,1.499667212095195,0.043253610040467384,1.014996672120952,0.00043253610040468475,7.909951528862583,0.2281399207164261,1.0,0.0,0.0,0.0,2.4472147651006715,4.440892098500626e-16,0.365,0.0,9.546,0.6931947778222226,0.365,0.0,0.0,0.0,327.3645303624475,1.2672768905461853,62.4409739065581,0.5050212856797982,324.26144987757283,64.67856102926612,1.0224417673741077,2.518491407986305,1.8895775306190004,2.8676399287973076,0.0,0.8817709806951964,1.0052841441869882
150,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,5.57299892579173,0.033693467363262834,1.0557299892579173,0.00033693467363265877,29.39462236547024,0.17771522343972093,0.0,0.0,0.0,0.0,2.4251677852348994,0.0,3.65,0.0,9.459999999999999,0.686949779823823,3.65,0.0,0.0,0.0,334.79353383435756,3.8564575057524153,61.58456165882661,1.2101500409419454,324.26144987757283,64.67856102926612,1.07498373110881,2.6167129247292773,3.5756579724936777,2.4364236293723183,0.0,0.9214944270702355,1.0103969947624345
150,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,8.007554932795022,0.07080330548746516,1.0800755493279504,0.0007080330548746619,42.235617923940104,0.37344999608723134,0.0,0.0,0.0,0.0,2.327181208053691,0.0,18.25,0.0,9.077777777777778,0.6591942331642748,18.25,0.0,0.0,0.0,311.1034756266053,5.059050190821244,55.54843945311723,1.4721292925147067,324.26144987757283,64.67856102926612,1.3696994202397905,3.0499118740506517,2.2682259114649175,1.237273673951165,0.0,0.5380037162507593,1.026786210376108
150,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.94293066685457,0.036828170520305625,1.0994293066685457,0.00036828170520299055,52.44370150613694,0.19424912498107227,0.0,0.0,0.0,0.0,1.9597315436241614,0.0,73.0,0.0,7.644444444444443,0.5551109331909686,73.0,0.0,0.0,0.0,265.25312850263896,1.1108356521628624,46.93761015154115,0.09528472021224818,324.26144987757283,64.67856102926612,1.6359911733325363,2.988809359793249,0.5752768633576605,0.0,0.0,0.6403995193750899,1.1487906021727519
200,kmedoids_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,0.08422715960349285,0.06594405663251073,1.0008422715960348,0.0006594405663251225,0.44425372809651736,0.34782002791871286,8.0,1.0,0.0,0.0,1.8339874371859304,3.1401849173675503e-16,0.036500000000000005,0.0,7.5548,1.1705111319419388,0.036500000000000005,0.0,0.0,0.0,330.8465236979968,1.1761947560095756,65.76332602072416,0.3196428905480999,324.26144987757283,64.67856102926612,0.9911049841659166,2.1977863910811686,1.089963691138583,3.4562958017321894,0.0,1.2411070454717608,1.008115525234683
200,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,1.3834073028067184,0.025652820527187366,1.013834073028067,0.0002565282052718128,7.296741984901814,0.13530506322477606,1.0,0.0,0.0,0.0,1.8323366834170856,0.0,0.365,0.0,7.547999999999999,1.1694575665666542,0.365,0.0,0.0,0.0,328.3347379088079,0.2548770291039344,63.11855043931823,0.1152744700667564,324.26144987757283,64.67856102926612,1.0195358007564745,2.4244339281150347,1.8537108312051866,2.981430781188284,0.0,0.8671300553345537,1.0051900555314555
200,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,5.543230470450499,0.0018033068883357261,1.055432304704505,1.8033068883341615e-5,29.237609504924155,0.009511490258209618,0.0,0.0,0.0,0.0,1.8158291457286433,1.5700924586837752e-16,3.65,0.0,7.48,1.158921912813801,3.65,0.0,0.0,0.0,339.58665748133507,0.8709541910642533,63.03005301480385,0.2544185053015526,324.26144987757283,64.67856102926612,1.067191300434324,2.5301166525327563,3.6235761323401783,2.624734535894709,0.0,0.927295400727122,1.0105637618038463
200,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,7.9106387696609515,0.006837643320314122,1.0791063876966096,6.837643320313841e-5,41.724436412088004,0.03606495281027882,0.0,0.0,0.0,0.0,1.7424623115577884,3.1401849173675503e-16,18.25,0.0,7.177777777777777,1.1120967850233443,18.25,0.0,0.0,0.0,318.8901561194368,0.743819488269744,57.76750299294789,0.20623505709975856,324.26144987757283,64.67856102926612,1.3664692421168123,2.9529127668662145,2.3008398845195726,1.5046889934583323,0.0,0.5235573160567712,1.0156233363799438
200,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.970784306174172,0.0085398802141735,1.0997078430617417,8.539880214168417e-5,52.590614724712054,0.045043352292828936,0.0,0.0,0.0,0.0,1.467336683417086,2.220446049250313e-16,73.0,0.0,6.044444444444444,0.9365025558091321,73.0,0.0,0.0,0.0,264.4182736282794,0.24242339962956952,46.86729712919768,0.018720916286081322,324.26144987757283,64.67856102926612,1.6377634928283034,2.9619236464003635,0.5662634287896599,0.0,0.0,0.6391070288658286,1.1485709109333617
250,kmedoids_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,0.11455284786454495,0.04472680421136642,1.0011455284786457,0.00044726804211370777,0.6042056976332711,0.23591024095176236,7.333333333333333,1.5275252316519465,0.0,0.0,1.4657168674698802,0.0,0.036500000000000005,0.0,6.221600000000001,0.6938192776220623,0.036500000000000005,0.0,0.0,0.0,328.993037246634,3.5173596866887302,65.44829681348801,0.993448566333446,324.26144987757283,64.67856102926612,0.9988322592485068,2.1750574884008054,1.0776895538596956,3.414714746044145,0.0,1.2931372787149478,1.0082714210655972
250,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,1.2563140036720526,0.25449176073989815,1.0125631400367205,0.002544917607398928,6.626392038133342,1.3423094642011195,1.3333333333333333,0.5773502691896257,0.0,0.0,1.4643975903614461,0.0,0.365,0.0,6.216,0.6931947778222217,0.365,0.0,0.0,0.0,325.6795587877298,3.799259145190659,62.55429626401175,0.9017074823872107,324.26144987757283,64.67856102926612,1.0273249783857357,2.444833736645623,1.7225114518950575,2.919935602358143,0.0,0.8035836958750022,1.0052844608996667
250,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,5.553764509797175,0.011925002608561773,1.0555376450979719,0.00011925002608559069,29.293170992141654,0.06289808289100245,0.0,0.0,0.0,0.0,1.4512048192771083,0.0,3.65,0.0,6.16,0.686949779823824,3.65,0.0,0.0,0.0,338.5004477019711,0.9603811814423028,62.85228904891469,0.2762363722494213,324.26144987757283,64.67856102926612,1.0728176119938218,2.522936974514888,3.585568696068741,2.60175571115559,0.0,0.933578577259004,1.0105509669817414
250,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,7.9317263764124,0.024023998487529098,1.079317263764124,0.00024023998487526438,41.835662386703156,0.12671388827680838,0.0,0.0,0.0,0.0,1.3925702811244973,3.1401849173675503e-16,18.25,0.0,5.9111111111111105,0.6591942331642753,18.25,0.0,0.0,0.0,316.6697806758441,2.4258990387240638,57.285801386613464,0.6639090855963532,324.26144987757283,64.67856102926612,1.3696091522243974,2.9481814881811874,2.2829712040541787,1.4530319936759524,0.0,0.5216454632630668,1.0156209461215624
250,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.996118158292104,0.01840129268634298,1.0999611815829209,0.0001840129268634949,52.724237398246565,0.09705708842832646,0.0,0.0,0.0,0.0,1.1726907630522092,0.0,73.0,0.0,4.977777777777778,0.5551109331909687,73.0,0.0,0.0,0.0,263.7188204557737,0.5042360447124423,46.81328252372426,0.038939148596688004,324.26144987757283,64.67856102926612,1.6396574932452042,2.9393668453955883,0.5527368418693839,0.0,0.0,0.635856196035968,1.1505032263407766
300,kmedoids_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,0.03323929563078296,0.026998391123370522,1.000332392956308,0.0002699839112336511,0.17531970771415217,0.14240223659005932,10.666666666666666,1.5275252316519468,0.0,0.0,1.2206137123745826,1.5700924586837752e-16,0.036500000000000005,0.0,4.9995,0.8818289119778285,0.036500000000000005,0.0,0.0,0.0,327.2336278451306,1.8374818207213506,64.97970432487737,0.4484546816270568,324.26144987757283,64.67856102926612,1.0013535248849945,2.208369934993513,0.9675128705037134,3.3762974365730596,0.0,1.0745482784061384,1.0077353424412099
300,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,1.1279802848021754,0.2697325994017653,1.0112798028480219,0.002697325994017586,5.94949953318807,1.4226968288792843,1.6666666666666667,0.5773502691896257,0.0,0.0,1.2195150501672245,1.5700924586837752e-16,0.365,0.0,4.995,0.8810351865845086,0.365,0.0,0.0,0.0,323.4237334124162,2.979454976395775,62.011987789312876,0.6583740019414362,324.26144987757283,64.67856102926612,1.0323027287783648,2.477467062206726,1.6095367490224533,2.8593247227759324,0.0,0.74990697563781,1.0052986296861814
300,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,5.559160586709287,0.017394099122958324,1.0555916058670929,0.00017394099122964194,29.321632444440258,0.09174467497933057,0.0,0.0,0.0,0.0,1.2085284280936455,0.0,3.65,0.0,4.95,0.8730979326513151,3.65,0.0,0.0,0.0,338.36668829809065,1.588007672803966,62.832771073288484,0.4697860795815106,324.26144987757283,64.67856102926612,1.071554841008337,2.516640397460749,3.5986939000951286,2.602795614118371,0.0,0.9377475108745797,1.010546335599552
300,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,7.9276343969704826,0.02460214826824847,1.079276343969705,0.0002460214826825408,41.81407935896099,0.12976332264800292,0.0,0.0,0.0,0.0,1.1596989966555178,2.220446049250313e-16,18.25,0.0,4.75,0.8378212485037869,18.25,0.0,0.0,0.0,316.8851674615249,2.071237242734497,57.3651907287934,0.5586757925814609,324.26144987757283,64.67856102926612,1.3685208898070826,2.9385307894726953,2.292948277463356,1.4658125612527169,0.0,0.5186619861085808,1.015620490878253
300,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,10.03116390440938,0.004770558249924858,1.1003116390440937,4.770558249926517e-5,52.9090851770369,0.025162172126044217,0.0,0.0,0.0,0.0,0.9765886287625425,0.0,73.0,0.0,4.0,0.7055336829505574,73.0,0.0,0.0,0.0,262.78245629580005,0.12424316991714282,46.740972692746936,0.009594560536206016,324.26144987757283,64.67856102926612,1.6421930083862781,2.9091698560119235,0.5346286800984767,0.0,0.0,0.631504277320603,1.1530900340991648
350,kmedoids_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,0.009611060629852645,8.411308765830654e-5,1.0000961106062984,8.411308765988731e-7,0.0506932625518175,0.0004436520589062142,13.0,0.0,0.0,0.0,1.0457406876790838,1.5700924586837752e-16,0.036500000000000005,0.0,2.8886000000000003,0.5091241597095938,0.036500000000000005,0.0,0.0,0.0,325.2066477770261,0.08750958426593834,64.64936062457882,0.015632190000554977,324.26144987757283,64.67856102926612,1.0046218270391607,2.1941415069033323,0.8927549713677129,3.351866720943754,0.0,1.039810827332318,1.0078729792003747
350,kmedoids_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,0.9684085877109733,0.012505708078343964,1.0096840858771097,0.00012505708078338354,5.107843211579014,0.06596099717056868,2.0,0.0,0.0,0.0,1.044799426934098,1.5700924586837752e-16,0.365,0.0,2.8859999999999997,0.5086659021400982,0.365,0.0,0.0,0.0,321.7655592369451,0.44526104887612433,61.727149281136086,0.14521494158485798,324.26144987757283,64.67856102926612,1.0357431763241065,2.4851009486337428,1.4909455330980563,2.8373249251365213,0.0,0.7017543859649122,1.005511937905182
350,kmedoids_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,5.58287310817328,0.004371548890377954,1.055828731081733,4.371548890380887e-5,29.44670345612508,0.0230576087481642,0.0,0.0,0.0,0.0,1.0353868194842406,2.220446049250313e-16,3.65,0.0,2.86,0.5040833264451425,3.65,0.0,0.0,0.0,339.2549389399494,0.38507239032435114,63.16501692423166,0.11401915406429558,324.26144987757283,64.67856102926612,1.0699313743077152,2.482337274756964,3.622294039604577,2.6482599642540237,0.0,0.9579402819865903,1.0105334796615792
350,kmedoids_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,7.903896466211937,0.007084701639749243,1.0790389646621195,7.084701639750439e-5,41.688874326683695,0.03736805480235335,0.0,0.0,0.0,0.0,0.9935530085959877,0.0,18.25,0.0,2.744444444444444,0.4837163233564498,18.25,0.0,0.0,0.0,318.93036603465345,0.7298439527667356,57.985321384836745,0.2122829763533426,324.26144987757283,64.67856102926612,1.3659758349380924,2.8994151806667774,2.3151693650690475,1.5463743511782215,0.0,0.5067925603038188,1.01561974838259
350,kmedoids_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,10.047623025279343,0.008685115082202407,1.1004762302527933,8.685115082195491e-5,52.99589833614251,0.04580938942235886,0.0,0.0,0.0,0.0,0.8366762177650435,7.850462293418876e-17,73.0,0.0,2.3111111111111113,0.4073400617738523,73.0,0.0,0.0,0.0,262.35996817976246,0.22110244106541105,46.708346450130534,0.017074425555283962,324.26144987757283,64.67856102926612,1.6433370344617393,2.8955449548248997,0.5264582657676761,0.0,0.0,0.6295406887748215,1.1542572034368124
4,kmeans_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,933.0766557437925,236.52922474540517,10.330766557437926,2.365292247454051,4921.485953763785,1247.5665853104194,2485.3333333333335,610.443554584151,0.0,0.0,121.6545,0.0,0.036500000000000005,0.0,163.0948,3.024288116234971,0.036500000000000005,0.0,0.0,0.0,343.56188468745466,1.8829561143269367,70.93214592873686,3.0542472272488475,324.26144987757283,64.67856102926612,0.6212099233257612,2.020555381665736,0.0,4.942183621603834,0.0,0.7611596548493659,1.0787747210865932
4,kmeans_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,11.449337775565658,2.6466168935332215,1.1144933777556567,0.026466168935332185,60.389202425631844,13.959504598402711,17.666666666666668,4.041451884327381,0.0,0.0,121.54499999999997,2.2469334198890888e-14,0.365,0.0,162.94799999999998,3.0215659847172085,0.365,0.0,0.0,0.0,332.2830776412777,12.033516510096959,61.92318909785616,3.277019204897446,324.26144987757283,64.67856102926612,0.8501340414891772,2.8399124831234546,2.160327903505995,3.031630341994614,0.0,0.7017543859649122,1.0022913156705355
4,kmeans_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,6.384272704939714,0.3763953895818147,1.063842727049397,0.00376395389581819,33.67366255381463,1.9852866444415629,0.0,0.0,0.0,0.0,120.45,2.0097183471152322e-14,3.65,0.0,161.48000000000005,2.994344669539549,3.65,0.0,0.0,0.0,367.28790511867436,15.679994884010721,66.54590829064239,4.938259039595142,324.26144987757283,64.67856102926612,0.8434162096391478,2.7358154959364143,5.379542250187941,3.159564954213518,0.0,0.9472621373332345,1.0100264579124707
4,kmeans_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,7.995787971923774,0.01573612581658447,1.079957879719238,0.00015736125816581372,42.17355342764191,0.0829997425144482,0.0,0.0,0.0,0.0,115.58333333333331,0.0,18.25,0.0,154.9555555555555,2.8733610465278834,18.25,0.0,0.0,0.0,337.32456756976893,3.0167316141340597,60.7699855418341,0.7781437669582123,324.26144987757283,64.67856102926612,1.3347588731430555,3.2248247106377104,2.414460174470433,1.7538875033820165,0.0,0.5428571428571429,1.0582544797635416
4,kmeans_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.795247148004046,0.02410672159417259,1.0979524714800404,0.0002410672159416994,51.664749038350806,0.12715020892087325,0.0,0.0,0.0,0.0,97.33333333333331,1.4210854715202004e-14,73.0,0.0,130.4888888888889,2.4196724602339876,73.0,0.0,0.0,0.0,285.0392716262498,0.9421252272945528,48.92445606831418,0.09913376111895564,324.26144987757283,64.67856102926612,1.6209228339334703,3.6198362474552774,0.45595120718926035,0.0,0.0,0.5957265523682035,1.2520308067214974
6,kmeans_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,752.3505154937662,15.60682951307276,8.523505154937663,0.15606829513072834,3968.2511308333596,82.31777288452962,1943.0,84.8940516172953,0.0,0.0,72.99269999999999,1.0048591735576161e-14,0.036500000000000005,0.0,115.21069999999999,4.337170971958559,0.036500000000000005,0.0,0.0,0.0,335.4208412083117,1.280175861054196,67.82749757319397,0.4229392877722967,324.26144987757283,64.67856102926612,0.6633365485115125,2.2911801095843676,0.0,4.44341916123765,0.0,0.7560658151058449,1.0773258263669285
6,kmeans_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,12.278368959571898,0.8655414792793623,1.122783689595719,0.00865541479279357,64.76190353459538,4.56527361010623,19.0,1.0,0.0,0.0,72.927,1.0048591735576161e-14,0.365,0.0,115.10699999999996,4.333267127699384,0.365,0.0,0.0,0.0,326.0735927082914,4.269796071720741,60.33199046032839,1.2033086758060616,324.26144987757283,64.67856102926612,0.8741155000074382,2.919630284830758,1.9913307941651792,2.8088565068279903,0.0,0.7479100477214686,1.0022899383198443
6,kmeans_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,6.054799454296095,0.10464921895186538,1.0605479945429608,0.0010464921895186902,31.935865380129144,0.551969292097878,0.0,0.0,0.0,0.0,72.27,0.0,3.65,0.0,114.06999999999995,4.294228685107496,3.65,0.0,0.0,0.0,361.14252332175994,5.361894201977508,65.10465658957128,1.4776303474768566,324.26144987757283,64.67856102926612,0.8773083036859717,2.806412001067477,5.122675420274406,2.9485053541881516,0.0,0.9437098352586476,1.0099124604241705
6,kmeans_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,7.9560264984110525,0.005797150478291441,1.0795602649841103,5.797150478288182e-5,41.9638326804887,0.03057690327492032,0.0,0.0,0.0,0.0,69.35000000000002,0.0,18.25,0.0,109.46111111111115,4.120724495810219,18.25,0.0,0.0,0.0,343.436590659557,0.5907307215092876,62.41511023455869,0.15336142300310066,324.26144987757283,64.67856102926612,1.3312706786589805,3.1742191118772034,2.412735460221579,1.9433861505335088,0.0,0.5428571428571429,1.0738921311912624
6,kmeans_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.76492339789504,0.007575266646458877,1.0976492339789505,7.575266646455457e-5,51.504807291541205,0.03995552580494677,0.0,0.0,0.0,0.0,58.39999999999998,7.105427357601002e-15,73.0,0.0,92.17777777777775,3.4700837859454476,73.0,0.0,0.0,0.0,283.8201609080792,0.3892573622885026,48.79752879380877,0.03496090366221001,324.26144987757283,64.67856102926612,1.6213443968375465,3.5824139231513814,0.4561562193737907,0.0,0.0,0.5906269711224681,1.2513713097774015
8,kmeans_dirac_global_fixed_wc_p0.01_2,2,global_fixed_wc,0.0001,467.9025294043701,42.800371025736155,5.6790252940437,0.42800371025736184,2467.938418584183,225.7493245837646,1311.3333333333333,187.80397581875985,0.0,0.0,52.13764285714285,7.105427357601002e-15,0.036500000000000005,0.0,95.7682,8.001514248565694,0.036500000000000005,0.0,0.0,0.0,335.5136575597583,3.38904008389596,67.74629224322364,0.7814765137783641,324.26144987757283,64.67856102926612,0.7154524642778256,2.297299963535139,0.0,4.325215639804944,0.0,0.6697741414206307,1.1049641230310627
8,kmeans_dirac_global_fixed_wc_p0.1_2,2,global_fixed_wc,0.001,12.977006258358884,0.1095212275762103,1.129770062583589,0.0010952122757620503,68.44684585052418,0.5776665613026469,19.333333333333332,0.5773502691896258,0.0,0.0,52.090714285714284,5.0242958677880805e-15,0.365,0.0,95.68199999999996,7.994312165533674,0.365,0.0,0.0,0.0,322.17012578749717,0.8394394876680087,59.46130751540042,0.22461106440424644,324.26144987757283,64.67856102926612,0.9076515774507198,2.9793486017129673,1.74544301747716,2.656738791055964,0.0,0.7864356766374762,1.0022859457461701
8,kmeans_dirac_global_fixed_wc_p1.0_2,2,global_fixed_wc,0.01,5.958505047111473,0.03530694653700452,1.0595850504711146,0.00035306946537010743,31.42796330212961,0.186225472883196,0.0,0.0,0.0,0.0,51.62142857142857,5.0242958677880805e-15,3.65,0.0,94.81999999999998,7.922291335213553,3.65,0.0,0.0,0.0,356.73997255369096,1.511506696063853,64.0620416205184,0.4830013355771465,324.26144987757283,64.67856102926612,0.9095094703868506,2.8796609134150137,4.862763095281363,2.7822923770084187,0.0,0.9185469731691523,1.0098593125725766
8,kmeans_dirac_global_fixed_wc_p5.0_2,2,global_fixed_wc,0.05,7.971204841406364,0.001094371526208361,1.0797120484140637,1.0943715262101998e-5,42.043890413573116,0.005772231103710792,0.0,0.0,0.0,0.0,49.5357142857143,0.0,18.25,0.0,90.98888888888892,7.6021987560130215,18.25,0.0,0.0,0.0,342.64693956906154,1.4666205191461488,62.15755810128676,0.36634657544168414,324.26144987757283,64.67856102926612,1.3319265246024523,3.194149089514511,2.389324833575032,1.907756853028703,0.0,0.5428571428571429,1.0890045728517206
8,kmeans_dirac_global_fixed_wc_p20.0_2,2,global_fixed_wc,0.2,9.750055351609722,0.0077763331441090796,1.0975005535160973,7.776333144101627e-5,51.42638620951899,0.04101604525730386,0.0,0.0,0.0,0.0,41.71428571428571,0.0,73.0,0.0,76.6222222222222,6.401851584010964,73.0,0.0,0.0,0.0,282.9503096524775,0.6147337373742031,48.70577104333495,0.06067213373726398,324.26144987757283,64.67856102926612,1.6217683411920538,3.555230971314756,0.46305541308893305,0.0,0.0,0.5894867540976808,1.2461398484666735
