k,seed,construction,method,worst_case,reduced_cost,cost_ratio,cost_diff,regret,lol_reduced,lol_full,relative_wc_weight,percentage,avg_weight_normal,avg_weight_wc,max_weight_normal,max_weight_wc,avg_local_wc_dist,inv_cost_reduced,fixed_inv_cost_reduced,inv_cost_ref,fixed_inv_cost_ref,inv_ccgt,inv_solar,inv_ocgt,inv_wind,inv_wind_offshore,inv_battery,inv_electrolizer,clustering_time
40,5,2,kmedoids_convex_local_wc_2,local_wc,511.0805557648441,1.001696232357954,0.8654433831389383,0.16962323579539088,515,397,0.0,0.0,17.540845953894536,0.7091557127721329,43.93670908477759,1.6031078409456987,1.8379590207797447,316.84658804355286,62.80905712648903,313.55928348479506,63.20945039888374,0.832509393451424,2.400657165238576,0.0,3.529851788864513,0.0,0.7375021748049063,1.1531865861738817,1.5707631
50,4,2,kmedoids_convex_local_wc_2,local_wc,511.4821486223748,1.0024833373412931,1.2670362406695972,0.24833373412932042,689,397,0.0,0.0,14.006276294924307,0.5937263717423563,41.86368678454509,1.89657738275832,1.6144453550560425,318.72810473101663,63.73476778707772,313.55928348479506,63.20945039888374,0.7993792588173259,2.2825189335728138,0.0,3.727622405321365,0.0,0.7041821318489108,1.1886260559184851,3.4829424
50,5,2,kmedoids_convex_local_wc_2,local_wc,511.6058561515287,1.002725798856352,1.3907437698235299,0.27257988563519425,575,397,0.0,0.0,14.034765893324945,0.5652367733417214,36.89395048266285,1.7684247005492086,1.6438158806378922,312.76983832801477,61.79578192636144,313.55928348479506,63.20945039888374,0.8262030842093341,2.415782610008166,0.0,3.4332652664098156,0.0,0.7600000000000001,1.1502040238686344,2.1030751
60,4,2,kmedoids_convex_local_wc_2,local_wc,511.46814083464056,1.0024558826709116,1.2530284529353821,0.2455882670911478,599,397,0.0,0.0,11.704079224557745,0.4625885532200325,31.29784308523612,1.9413732966806803,1.4554709911632984,321.9851613138198,64.21084104040727,313.55928348479506,63.20945039888374,0.8077475038965986,2.357581826866379,0.0,3.7329750433102786,0.0,0.7733763077122653,1.1682937963452908,3.6168319
60,5,2,kmedoids_convex_local_wc_2,local_wc,510.739791870764,1.001028349565362,0.5246794890588262,0.10283495653619523,445,397,0.0,0.0,11.70330128505102,0.46336760383786957,32.86834367774406,1.85902014903652,1.4663252700392526,321.1982618994334,63.53757837614008,313.55928348479506,63.20945039888374,0.8399920973503235,2.457852376332389,0.0,3.5550768104344295,0.0,0.7600000000000001,1.2031781227596767,1.9450957
70,4,2,kmedoids_convex_local_wc_2,local_wc,510.67891043146733,1.0009090245241798,0.463798049762147,0.09090245241798475,511,397,0.0,0.0,10.028508339463384,0.40006975577471265,27.977844555372457,1.2934025043669275,1.3985420947026472,317.9269404534989,63.44886981360682,313.55928348479506,63.20945039888374,0.8255922434647643,2.307988121572193,0.0,3.6325544002586008,0.0,0.7865735799963015,1.1813937492698223,3.8545549
70,5,2,kmedoids_convex_local_wc_2,local_wc,510.6893384734177,1.0009294630445162,0.4742260917125236,0.09294630445162956,422,397,0.0,0.0,10.072925850137594,0.3556522451004998,25.864347381900263,1.0102365609688388,1.377925919570962,317.18810308359207,62.99898670482843,313.55928348479506,63.20945039888374,0.848052922237189,2.374440165807417,0.0,3.528619061118159,0.0,0.7328194355838618,1.1471310251908517,2.253013
80,4,2,kmedoids_convex_local_wc_2,local_wc,511.1899421090073,1.0019106249572882,0.974829727302108,0.1910624957288236,519,397,0.0,0.0,8.773932290679543,0.35107270932045714,26.605429591061526,1.3590366623091494,1.2524478828551613,315.50253127589593,62.41773625552238,313.55928348479506,63.20945039888374,0.8320658026691284,2.4187999516828964,0.0,3.4824399398827577,0.0,0.7600000000000001,1.1553851527112906,2.4281218
80,5,2,kmedoids_convex_local_wc_2,local_wc,511.2281649549335,1.001985540115618,1.0130525732283218,0.1985540115617804,497,397,0.0,0.0,8.804856324887185,0.3201503417794824,31.259314009898315,1.7065860164586066,1.2727945790225241,318.3961813555669,63.17594214205036,313.55928348479506,63.20945039888374,0.8300615645048423,2.4060125026528696,0.0,3.5686907634841036,0.0,0.8001053988873017,1.1442518521999478,2.4304578
100,4,2,kmedoids_convex_local_wc_2,local_wc,510.5435624150579,1.0006437481473638,0.3284500333527376,0.06437481473638036,419,397,0.0,0.0,7.023820521083382,0.276191478916618,21.614383755349024,1.3222941495586,1.132113319477002,315.77892656986535,62.932852848661156,313.55928348479506,63.20945039888374,0.8469779288572143,2.313180182487215,0.0,3.543089635497252,0.0,0.7600000000000001,1.1520700020926011,2.7586998
